InputZoom	TRUE
InputCenter	1000000000.000000000
InputRange	2.000000000
InputRefImped	50.000000000
XStart	0.000000000
XDelta	0.000000160
XDomain	0
XUnit	Sec
YUnit	V
FreqValidMax	1020000000.000000000
FreqValidMin	980000000.000000000
TimeString	Wed Apr 9 10:31:26.524 2014
Y
-0.32029	0.36599
-0.32943	0.36459
-0.3347	0.3572
-0.33505	0.37443
-0.33857	0.38463
-0.33927	0.37795
-0.32908	0.37689
-0.33576	0.38287
-0.32521	0.36845
-0.32029	0.37513
-0.32416	0.3776
-0.33013	0.38006
-0.3347	0.38709
-0.33505	0.38533
-0.33435	0.37724
-0.33681	0.37654
-0.32837	0.38814
-0.34033	0.37865
-0.33435	0.3892
-0.33716	0.37795
-0.3347	0.38181
-0.34173	0.3892
-0.3347	0.38533
-0.34103	0.3892
-0.34208	0.38955
-0.3456	0.3899
-0.34138	0.38849
-0.33224	0.39764
-0.33892	0.38463
-0.33752	0.39201
-0.34455	0.39377
-0.33716	0.38041
-0.3463	0.39166
-0.33541	0.39553
-0.34033	0.39271
-0.33365	0.3899
-0.3456	0.39412
-0.34349	0.39623
-0.34138	0.39377
-0.34806	0.39342
-0.34068	0.39377
-0.33576	0.4015
-0.34384	0.39447
-0.33752	0.40291
-0.35334	0.40361
-0.34771	0.39377
-0.33541	0.39974
-0.3463	0.40502
-0.33224	0.40326
-0.35158	0.39588
-0.34595	0.39904
-0.34947	0.41275
-0.34103	0.4008
-0.34701	0.41064
-0.36283	0.40818
-0.34947	0.41557
-0.35123	0.40502
-0.35509	0.39412
-0.3572	0.41873
-0.34525	0.40853
-0.35228	0.39974
-0.35509	0.40678
-0.35404	0.41346
-0.35826	0.40994
-0.35966	0.41662
-0.35896	0.4226
-0.36494	0.41135
-0.36072	0.4124
-0.35966	0.41486
-0.35263	0.4131
-0.35263	0.41662
-0.3565	0.42154
-0.35826	0.42295
-0.35474	0.42154
-0.36423	0.42224
-0.36142	0.42682
-0.35791	0.43525
-0.3667	0.42119
-0.35791	0.42224
-0.3667	0.43068
-0.36529	0.42295
-0.36318	0.43068
-0.36529	0.42471
-0.36529	0.42154
-0.36177	0.42646
-0.37056	0.42541
-0.36529	0.42295
-0.36072	0.43139
-0.36072	0.43139
-0.37232	0.43033
-0.37795	0.43525
-0.3667	0.42928
-0.36986	0.42787
-0.36107	0.42893
-0.36177	0.42541
-0.3667	0.43103
-0.37267	0.43455
-0.3667	0.44404
-0.37091	0.43736
-0.3667	0.44264
-0.38146	0.43244
-0.3681	0.43947
-0.37373	0.43807
-0.37443	0.43982
-0.36951	0.43947
-0.37302	0.44053
-0.36845	0.43561
-0.3797	0.44545
-0.37478	0.44404
-0.37619	0.44756
-0.38427	0.45213
-0.38287	0.44721
-0.37478	0.45002
-0.37021	0.45248
-0.37689	0.44932
-0.38568	0.45143
-0.37795	0.44756
-0.37162	0.45459
-0.38287	0.45107
-0.38322	0.45107
-0.38252	0.45565
-0.38392	0.44721
-0.37619	0.46549
-0.39201	0.4574
-0.38216	0.45354
-0.37689	0.45494
-0.39342	0.44826
-0.37865	0.46092
-0.38744	0.45881
-0.38779	0.45107
-0.38568	0.4574
-0.38181	0.46092
-0.38814	0.45811
-0.38849	0.4669
-0.38392	0.45705
-0.38885	0.47041
-0.39025	0.45951
-0.3892	0.4683
-0.39131	0.46092
-0.37795	0.46021
-0.3892	0.46197
-0.39306	0.46654
-0.38427	0.47252
-0.38744	0.47569
-0.3906	0.47076
-0.39588	0.46268
-0.38603	0.47498
-0.38498	0.46021
-0.39412	0.47111
-0.38744	0.47006
-0.39728	0.47709
-0.39447	0.4785
-0.40185	0.47147
-0.38638	0.47147
-0.3892	0.47815
-0.39166	0.47604
-0.39447	0.4799
-0.40291	0.47463
-0.38744	0.47463
