InputZoom	TRUE
InputCenter	1000000000.000000000
InputRange	2.000000000
InputRefImped	50.000000000
XStart	0.000000000
XDelta	0.000000160
XDomain	0
XUnit	Sec
YUnit	V
FreqValidMax	1020000000.000000000
FreqValidMin	980000000.000000000
TimeString	Wed Apr 9 10:31:26.524 2014
Y
0.4349	0.35087
0.44615	0.34982
0.43842	0.34947
0.43947	0.35896
0.44334	0.34806
0.44299	0.35369
0.45459	0.36318
0.45107	0.3463
0.45037	0.3572
0.4451	0.3558
0.44404	0.35017
0.44615	0.36423
0.45248	0.35896
0.45529	0.36107
0.456	0.35052
0.44791	0.35263
0.45283	0.35193
0.45811	0.34595
0.45318	0.36142
0.45881	0.35756
0.45811	0.35158
0.45986	0.35158
0.45951	0.36318
0.45107	0.36002
0.46584	0.36248
0.45494	0.36494
0.46162	0.36177
0.46162	0.36423
0.46443	0.36072
0.45846	0.3572
0.45986	0.35756
0.46901	0.36002
0.46514	0.36845
0.45951	0.36529
0.45846	0.36388
0.45775	0.3681
0.47569	0.3572
0.47393	0.37338
0.46021	0.36494
0.48342	0.36459
0.46021	0.36318
0.47182	0.36423
0.47111	0.3674
0.46971	0.37162
0.47779	0.36705
0.47006	0.36494
0.48729	0.37091
0.46654	0.37373
0.46971	0.36283
0.47639	0.36634
0.47076	0.36072
0.48272	0.36318
0.48447	0.37619
0.47885	0.37619
0.47955	0.37338
0.48905	0.36986
0.47885	0.37373
0.47076	0.37935
0.47358	0.37478
0.48975	0.37408
0.48588	0.36986
0.48025	0.38076
0.4901	0.38357
0.48342	0.36423
0.48412	0.38252
0.48447	0.37162
0.48905	0.37443
0.48447	0.37162
0.49959	0.36951
0.48447	0.37197
0.49819	0.3776
0.48799	0.38322
0.48905	0.37056
0.49362	0.37689
0.49291	0.37162
0.48623	0.37197
0.49432	0.38076
0.49432	0.38568
0.49326	0.38427
0.5017	0.38392
0.49854	0.37935
0.50205	0.3797
0.49186	0.38849
0.49467	0.38709
0.49924	0.37302
0.49573	0.38041
0.5017	0.37408
0.49959	0.38357
0.50135	0.39096
0.49678	0.38709
0.50627	0.39096
0.49748	0.379
0.49889	0.38674
0.50311	0.39306
0.49502	0.39096
0.49924	0.38779
0.50205	0.39482
0.51049	0.38392
0.50627	0.38392
0.50838	0.38955
0.50944	0.39271
0.49959	0.37724
0.50803	0.38849
0.50768	0.38779
0.50311	0.38216
0.50522	0.38955
0.50944	0.38885
0.50451	0.39096
0.5119	0.39658
0.50662	0.38744
0.51823	0.38427
0.51647	0.39728
0.51155	0.38533
0.50768	0.39096
0.5133	0.39131
0.5126	0.39588
0.52455	0.39025
0.50768	0.39799
0.51612	0.39869
0.51401	0.39588
0.52245	0.39025
0.52209	0.39693
0.51682	0.40326
0.51295	0.39869
0.51963	0.4022
0.53159	0.40291
0.52315	0.39623
0.51893	0.40256
0.51436	0.4022
0.5337	0.39764
0.51858	0.40537
0.5235	0.4008
0.51541	0.39728
0.52596	0.4001
0.52561	0.39764
0.52069	0.39974
0.53088	0.40537
0.53053	0.40748
0.53018	0.40326
0.52912	0.40959
0.54213	0.39447
0.53264	0.40959
0.51998	0.41064
0.52561	0.4022
0.53299	0.40713
0.53299	0.40642
0.52912	0.40713
0.5351	0.40607
0.53264	0.40748
0.52772	0.40291
0.53405	0.41064
0.53334	0.41064
0.54178	0.40818
0.53721	0.40818
0.54002	0.4117
0.53616	0.41205
0.54002	0.40818
0.53334	0.41557
0.54213	0.40959
0.54319	0.40678
0.54178	0.40818
0.54248	0.40853
0.53932	0.41732
0.54248	0.41662
0.5453	0.4124
0.55057	0.40994
0.53405	0.41662
0.54284	0.41135
0.54917	0.41135
0.54917	0.42787
0.54811	0.41557
0.54284	0.42189
0.55022	0.42471
0.54741	0.41803
0.54705	0.42049
0.55373	0.42435
0.54741	0.42119
0.55303	0.42646
0.55338	0.42682
0.55409	0.42295
0.55831	0.4233
0.55585	0.42224
0.56639	0.4233
0.56182	0.42576
0.56393	0.42471
0.55549	0.42506
0.55233	0.42682
0.56604	0.42154
0.56358	0.42998
0.56463	0.42893
0.56253	0.42893
0.56428	0.42822
0.56182	0.42752
0.56463	0.42682
0.55655	0.43103
0.56042	0.42787
0.56112	0.42646
0.56815	0.43385
0.56956	0.43807
0.56745	0.42963
0.5671	0.42822
0.56042	0.43455
0.57202	0.43174
0.57378	0.4226
0.57483	0.43736
0.5685	0.4349
0.57061	0.43525
0.57624	0.43807
0.56534	0.43631
0.56393	0.43385
0.57588	0.43736
0.58151	0.43455
0.57659	0.42998
0.5787	0.43701
0.5787	0.44158
0.57342	0.43701
0.58186	0.43561
0.57413	0.43771
0.57588	0.42576
0.57518	0.42998
0.58186	0.43068
0.58046	0.4451
0.57694	0.43701
0.57975	0.43982
0.58924	0.43561
0.58081	0.43385
0.57483	0.44053
0.57237	0.44228
0.56745	0.44932
0.5787	0.42857
0.57588	0.44439
0.57659	0.44193
0.58256	0.44193
0.57799	0.43666
0.57975	0.44264
0.58467	0.44088
0.58432	0.43596
0.58503	0.44123
0.57729	0.43701
0.58116	0.44545
0.58538	0.43912
0.58292	0.43771
0.58151	0.43455
0.58678	0.43947
0.57729	0.44439
0.57202	0.43596
0.56428	0.4335
0.5801	0.43807
0.5794	0.43842
0.57624	0.4465
0.58186	0.44088
0.58081	0.43947
0.58256	0.43982
0.58819	0.43631
0.57448	0.44334
0.57342	0.45072
0.57905	0.44228
0.5801	0.43701
0.58186	0.43279
0.57096	0.44017
0.57448	0.43701
0.5685	0.43103
0.57553	0.44264
0.57378	0.44615
0.57659	0.44017
0.58081	0.44264
0.58538	0.44334
0.57835	0.42998
0.57553	0.44088
0.56991	0.43947
0.58854	0.44088
0.57659	0.44334
0.58116	0.4349
0.5801	0.44053
0.58221	0.43596
0.56956	0.44193
0.57975	0.43631
0.57588	0.44053
0.57835	0.43947
0.58467	0.43736
0.57835	0.44053
0.57729	0.4465
0.58538	0.44439
0.57342	0.43842
0.57448	0.43525
0.58538	0.44756
0.57483	0.44826
0.57026	0.44228
0.57237	0.44334
0.57764	0.43771
0.58292	0.43912
0.58046	0.44439
0.57694	0.43912
0.58292	0.43314
0.58221	0.44088
0.57413	0.4335
0.58221	0.44897
0.58573	0.44123
0.57764	0.4458
0.57659	0.43877
0.58081	0.44299
0.57729	0.4451
0.57729	0.43912
0.57237	0.43631
0.58362	0.4342
0.56991	0.44545
0.57413	0.43631
0.57588	0.44017
0.57624	0.43561
0.57483	0.44264
0.57975	0.43771
0.57835	0.44123
0.57975	0.43982
0.5896	0.43736
0.57694	0.44193
0.5801	0.43701
0.57764	0.43139
0.57729	0.43842
0.58573	0.44264
0.58573	0.43877
0.58819	0.44404
0.59417	0.4342
0.57799	0.43701
0.58292	0.43736
0.57448	0.44088
0.58256	0.44193
0.5801	0.43982
0.58186	0.43385
0.58046	0.42646
0.57588	0.43982
0.58362	0.43631
0.58151	0.44545
0.58116	0.45037
0.58292	0.44053
0.58292	0.43455
0.57694	0.43314
0.57553	0.43701
0.58995	0.44228
0.56956	0.44369
0.57905	0.43596
0.57975	0.43244
0.58292	0.44123
0.58749	0.44053
0.58221	0.44264
0.58221	0.43807
0.57905	0.44404
0.58819	0.44053
0.57307	0.44264
0.57835	0.44017
0.58819	0.43455
0.58854	0.43244
0.58327	0.44404
0.58608	0.44017
0.59241	0.44088
0.58678	0.44861
0.5801	0.44475
0.58292	0.42963
0.57624	0.42295
0.58221	0.43701
0.5903	0.42435
0.58749	0.44053
0.57905	0.43982
0.59487	0.4342
0.5896	0.42998
0.58397	0.43666
0.58573	0.43279
0.58362	0.4349
0.58116	0.42857
0.59487	0.43209
0.58924	0.43701
0.58362	0.43455
0.59135	0.4335
0.58292	0.43631
0.58046	0.43279
0.57799	0.4342
0.58362	0.43525
0.58467	0.43244
0.58573	0.43701
0.58678	0.42717
0.58749	0.4349
0.58854	0.43244
0.57694	0.44299
0.5787	0.44897
0.58081	0.43209
0.58538	0.43385
0.57975	0.43068
0.57624	0.43174
0.59381	0.44193
0.58116	0.43139
0.58432	0.43525
0.58643	0.42928
0.59452	0.44228
0.59311	0.43701
0.58256	0.4233
0.58467	0.43701
0.58678	0.43209
0.58467	0.43561
0.56815	0.44756
0.58256	0.43174
0.58186	0.43139
0.57553	0.43314
0.58046	0.43771
0.58081	0.43174
0.59206	0.43103
0.58784	0.4349
0.58116	0.43666
0.58467	0.43736
0.58467	0.43279
0.5896	0.43139
0.57799	0.43279
0.58784	0.42787
0.59171	0.42998
0.58749	0.43314
0.58116	0.43561
0.59065	0.43244
0.57799	0.43525
0.58221	0.42857
0.59346	0.43103
0.57835	0.44017
0.58538	0.43771
0.58924	0.44369
0.58573	0.43596
0.58573	0.43666
0.59171	0.43033
0.58538	0.43877
0.57729	0.43068
0.58608	0.4451
0.58362	0.4335
0.58397	0.43068
0.58327	0.43701
0.57905	0.43455
0.58678	0.4342
0.59417	0.43314
0.58432	0.4342
0.58397	0.44017
0.58397	0.43842
0.58362	0.43068
0.58186	0.44053
0.57975	0.4349
0.58292	0.44264
0.57378	0.43842
0.58081	0.42963
0.59065	0.43877
0.58503	0.43666
0.59311	0.44615
0.59065	0.43947
0.58503	0.43068
0.59487	0.43033
0.58678	0.42752
0.58784	0.43244
0.58221	0.43631
0.58924	0.43314
0.58432	0.43842
0.58995	0.43736
0.58186	0.43561
0.5801	0.43139
0.58608	0.43174
0.58116	0.42857
0.59171	0.4226
0.58573	0.4349
0.58327	0.43103
0.58116	0.4349
0.58784	0.43561
0.58397	0.42435
0.591	0.4342
0.58995	0.42928
0.59206	0.42541
0.58995	0.42646
0.58538	0.42471
0.58221	0.43455
0.58362	0.4342
0.57729	0.43525
0.59522	0.43244
0.59311	0.43701
0.57729	0.43666
0.58749	0.4349
0.58889	0.4342
0.6005	0.42646
0.58081	0.4349
0.58643	0.43279
0.58713	0.43385
0.58292	0.42963
0.58186	0.43139
0.58924	0.41943
0.59135	0.43771
0.58713	0.43666
0.58924	0.43314
0.58924	0.43596
0.58924	0.43561
0.58292	0.44158
0.59346	0.42963
0.59206	0.44721
0.58432	0.43455
0.59522	0.44158
0.58186	0.4342
0.58608	0.43033
0.58643	0.43525
0.58327	0.43947
0.58678	0.44053
0.58397	0.43068
0.58292	0.43174
0.58713	0.43666
0.58151	0.43174
0.58749	0.43701
0.5896	0.43103
0.58995	0.43525
0.58678	0.43525
0.58292	0.42857
0.58467	0.44299
0.58116	0.42822
0.57553	0.42646
0.5903	0.43596
0.58397	0.43666
0.5801	0.42893
0.58503	0.43314
0.58397	0.44721
0.58854	0.43877
0.5801	0.42541
0.58784	0.44404
0.5794	0.43455
0.58643	0.44264
0.58713	0.44088
0.58432	0.43455
0.58362	0.44088
0.58643	0.43596
0.58995	0.44264
0.58713	0.43666
0.58151	0.43596
0.5794	0.43103
0.59206	0.43771
0.58467	0.44158
0.58503	0.43314
0.57483	0.43596
0.57799	0.44193
0.58397	0.43596
0.57799	0.43631
0.58362	0.43631
0.58362	0.44193
0.5787	0.42963
0.58538	0.42998
0.58784	0.43455
0.58749	0.4451
0.58397	0.44193
0.59346	0.43068
0.58503	0.43947
0.58221	0.42822
0.58924	0.43561
0.5896	0.43174
0.58889	0.43947
0.58749	0.43244
0.58151	0.42576
0.58362	0.42541
0.58116	0.43947
0.58256	0.43103
0.57835	0.4349
0.58151	0.4349
0.58256	0.43631
0.58995	0.4335
0.59487	0.44334
0.58256	0.43947
0.58221	0.43279
0.5794	0.44053
0.58256	0.42611
0.57553	0.43947
0.59628	0.43385
0.58784	0.44053
0.59557	0.42998
0.58924	0.43068
0.58256	0.42471
0.59346	0.4335
0.58889	0.42998
0.58538	0.42646
0.57764	0.43631
0.58397	0.44017
0.58256	0.43174
0.58713	0.43279
0.58995	0.43771
0.58678	0.43561
0.58292	0.43139
0.58749	0.43771
0.58256	0.44053
0.5903	0.43912
0.58292	0.43174
0.57553	0.43174
0.58538	0.43701
0.58256	0.42893
0.58573	0.43877
0.57342	0.43631
0.58749	0.43314
0.58151	0.43033
0.58432	0.43174
0.58784	0.42506
0.58608	0.43561
0.59452	0.42682
0.58608	0.43701
0.5903	0.43701
0.57694	0.43385
0.57694	0.44123
0.5896	0.43279
0.59838	0.43455
0.58819	0.43209
0.58327	0.43244
0.58116	0.43666
0.59452	0.43385
0.57799	0.43842
0.58538	0.43561
0.58924	0.43068
0.58256	0.43103
0.58397	0.44228
0.58503	0.44756
0.58503	0.42541
0.59452	0.4335
0.59135	0.44088
0.58889	0.43947
0.58292	0.4342
0.58362	0.44017
0.58819	0.43103
0.5801	0.43701
0.5794	0.4335
